GUID,NUTS1,NUTS1NAME,NUTS2,NUTS2NAME,NUTS3,NUTS3NAME,COUNTY,COUNTYNAME,CSOED,OSIED,EDNAME,SA_PUB2011,SMALL_AREA,GEOGID,GEOGDESC,TO_POP2016,TO_HOU2016,AREA_SQMET,POP_DENS,DEP_RATIO,PER_NONIRE,HO_PRE2001,HO_POS2001,PER_FLAPBE,PER_RENT,PER_VAC,PER_UNEM,PER_PROF,PER_O_OCC,PER_3ED,PER_NO3ED,AV_PER_HOU,PER_NO_INT,PER_DISAB,TO_POP2011,PER_CH_POP,TO_HOU2011,PER_CH_HOU
4c07d11e-04fb-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02039,268043,Clontarf East C,268043007,268043007,A268043007,Small Area,251,84,41419.271466971906,6059.98,79.29,2.02,82,0,0,1.19,6.67,3.13,55.95,44.05,57.32,32.48,3.02,1.19,9.56,255,-1.57,85,-1.18
4c07d11e-331e-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02132,268117,Pembroke West C,268117021,268117021,A268117021,Small Area,584,109,41321.08492910215,14133.22,13.84,65.69,93,0,98.17,76.15,19.12,2.43,40.37,59.63,38.87,54.66,1.65,7.34,5.14,634,-7.89,99,10.1
4c07d11e-2965-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02007,268007,Ashtown B,268007003,268007003,A268007003,Small Area,204,90,41309.98272709681,4938.27,70,5.88,80,6,7.78,7.78,12.62,3.93,42.22,57.78,36.2,52.15,2.27,3.33,18.14,204,0,93,-3.23
4c07d11e-20e3-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02113,268092,Kimmage C,268092003,268092003,A268092003,Small Area,318,123,41306.48699561923,7698.55,60.61,4.43,111,4,0,20.33,3.15,10.95,12.2,87.8,19.33,70.59,2.59,3.25,20.13,316,0.63,124,-0.81
4c07d11e-2d52-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02044,268048,Clontarf West C,268048013,268048013,A268048013,Small Area,240,70,41286.43348706617,5813.05,55.84,2.59,65,5,0,2.86,4.05,1.14,60,40,72.97,16.89,3.36,0,7.92,232,3.45,75,-6.67
4c07d11e-36f0-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02036,268036,Cabra West D,268036010,268036010,A268036010,Small Area,150,67,41158.620186224696,3644.44,63.04,5.37,57,1,0,11.94,11.84,2.24,20.9,79.1,38.02,36.36,2.25,2.99,20.67,167,-10.18,71,-5.63
4c07d11e-34b5-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02101,268054,Crumlin D,268054003,268054003,A268054003,Small Area,328,116,41100.72403929847,7980.39,48.42,11.31,92,6,0.86,36.21,6.45,10.74,14.66,85.34,17.86,64.29,2.9,8.62,21.34,332,-1.2,115,0.87
4c07d11e-35f3-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02006,268006,Ashtown A,268006006,268006006,A268006006,Small Area,207,85,40886.36606964371,5062.81,55.64,4.83,79,2,0,5.88,11.46,2.87,21.18,78.82,26.28,57.69,2.49,2.35,21.26,209,-0.96,85,0
4c07d11e-30de-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02113,268092,Kimmage C,268092001,268092001,A268092001,Small Area,172,81,40837.50419138245,4211.81,33.33,15.48,70,0,4.94,40.74,15.31,5.81,35.8,64.2,69.53,20.31,2.17,1.23,13.95,187,-8.02,87,-6.9
4c07d11e-331b-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02134,268128,Rathmines East A,268128001,268128001,A268128001,Small Area,175,85,40647.44808567104,4305.31,29.63,27.5,81,4,57.65,69.41,21.24,7.84,36.47,63.53,69.42,18.18,1.99,0,6.29,229,-23.58,105,-19.05
4c07d11e-35e8-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02029,268029,Botanic C,268029007,268029007,A268029007,Small Area,272,113,40572.26253903399,6704.09,18.26,33.33,103,2,47.79,55.75,14.6,4.45,16.81,83.19,48.86,35.23,2.29,7.08,14.34,226,20.35,99,14.14
4c07d11e-382b-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02075,268106,North City,268106019,268106019,A268106019,Small Area,453,116,40477.00928228832,11191.54,25.48,45.98,67,6,48.28,63.79,12.67,17.41,6.9,93.1,16.61,72.76,2.69,17.24,12.14,393,15.27,117,-0.85
4c07d11e-2d4e-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02117,268096,Mansion House A,268096004,268096004,A268096004,Small Area,335,87,40459.527731642316,8279.88,16.72,58.18,59,21,95.4,82.76,26.36,6.44,28.74,71.26,56.42,23.74,1.9,4.6,8.96,408,-17.89,99,-12.12
4c07d11e-2b45-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02132,268117,Pembroke West C,268117005,268117005,A268117005,Small Area,253,119,40224.6232395983,6289.68,28.43,25.63,100,2,33.61,54.62,9.7,4.48,36.13,63.87,63.98,27.42,2.09,9.24,7.11,258,-1.94,112,6.25
4c07d11e-38a6-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02010,268010,Ballybough B,268010015,268010015,A268010015,Small Area,223,89,39901.34870906946,5588.78,25.99,35.59,51,4,57.3,51.69,36.88,26.77,3.37,96.63,17.24,74.71,1.98,29.21,13,180,23.89,82,8.54
4c07d11e-3394-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02126,268111,Pembroke East B,268111014,268111014,A268111014,Small Area,322,123,39869.1541452285,8076.42,47.03,17.7,98,6,35.77,33.33,8.82,3.54,46.34,53.66,72.41,19.21,2.67,4.07,6.83,302,6.62,116,6.03
4c07d11e-292f-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02068,268082,Inns Quay C,268082010,268082010,A268082010,Small Area,272,109,39815.32782361904,6831.54,46.24,9.19,83,0,100,81.65,15.5,22.22,1.83,98.17,1.29,85.16,2.5,9.17,19.12,308,-11.69,120,-9.17
4c07d11e-2b23-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02127,268112,Pembroke East C,268112010,268112010,A268112010,Small Area,213,76,39800.862103253006,5351.64,33.96,16.04,56,1,32.89,23.68,15.38,1.67,52.63,47.37,65.77,28.19,2.8,15.79,5.16,202,5.45,70,8.57
4c07d11e-3103-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02161,268161,Wood Quay A,268161006,268161006,A268161006,Small Area,291,76,39730.39423046268,7324.37,8.99,71.43,48,2,100,84.21,14.74,3.48,40.79,59.21,51.04,39.42,1.74,0,6.19,412,-29.37,78,-2.56
4c07d11e-293d-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02032,268032,Cabra East C,268032003,268032003,A268032003,Small Area,213,74,39477.93297175046,5395.42,47.92,9.91,71,1,0,6.76,8.64,3.33,24.32,75.68,36.49,49.32,2.82,0,15.96,192,10.94,72,2.78
4c07d11e-3868-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02045,268049,Clontarf West D,268049008,268049008,A268049008,Small Area,313,108,39451.8303817497,7933.73,36.09,10.97,104,1,1.85,15.74,8.47,3.05,30.56,69.44,45.24,38.1,2.94,0,11.18,272,15.07,99,9.09
4c07d11e-33fd-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02127,268112,Pembroke East C,268112005,268112005,A268112005,Small Area,252,118,39438.152319658715,6389.75,37.7,16.19,99,0,29.66,39.83,15.38,2.79,47.46,52.54,68.68,21.43,2.11,5.93,7.54,261,-3.45,111,6.31
4c07d11e-216a-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02101,268054,Crumlin D,268054015,268054015,A268054015,Small Area,179,82,39198.93422982115,4566.45,43.2,11.36,72,1,4.88,17.07,10.87,2.58,19.51,80.49,27.2,53.6,2.24,4.88,17.32,187,-4.28,88,-6.82
4c07d11e-36ef-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02036,268036,Cabra West D,268036002,268036002,A268036002,Small Area,252,97,39105.69708266756,6444.07,58.49,8.03,91,1,1.03,7.22,3.96,4.35,26.8,73.2,43.1,40.23,2.65,2.06,10.32,240,5,95,2.11
4c07d11e-35fe-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02032,268032,Cabra East C,268032001,268032001,A268032001,Small Area,367,120,39083.26520249352,9390.21,29.23,12.12,106,6,0.83,75.83,2.42,13.85,10.83,89.17,16,72,3.1,1.67,22.62,365,0.55,118,1.69
4c07d11e-35f6-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02028,268028,Botanic B,268028005,268028005,A268028005,Small Area,282,96,39063.29375818289,7219.05,43.15,7.8,96,0,1.04,5.21,6.8,1.71,45.83,54.17,52.46,32.24,3.01,1.04,9.22,273,3.3,96,0
4c07d11e-2bba-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02130,268115,Pembroke West A,268115004,268115004,A268115004,Small Area,271,100,39058.088575696784,6938.38,50.56,3.69,91,4,0,13,9.09,2.73,38,62,46.19,38.07,2.8,1,12.55,250,8.4,102,-1.96
4c07d11e-38ce-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02010,268010,Ballybough B,268010010,268010010,A268010010,Small Area,203,116,39041.12634390533,5199.65,34.44,50.25,45,29,77.59,66.38,14.07,9.55,18.97,81.03,31.25,59.03,1.82,16.38,22.66,186,9.14,102,13.73
4c07d11e-3072-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02101,268054,Crumlin D,268054014,268054014,A268054014,Small Area,193,73,39033.66081970554,4944.45,47.33,9.38,67,1,2.74,21.92,10.98,5.88,19.18,80.82,30.08,53.38,2.75,0,11.92,196,-1.53,76,-3.95
4c07d11e-2b50-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02132,268117,Pembroke West C,268117002,268117002,A268117002,Small Area,235,115,38968.11933473688,6030.57,21.76,37.07,86,3,62.61,65.22,18.42,2.36,39.13,60.87,71.34,19.51,2.14,6.09,8.09,216,8.8,104,10.58
4c07d11e-361a-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02032,268032,Cabra East C,268032009,268032009,A268032009,Small Area,208,83,38946.72986318092,5340.63,31.65,27.54,51,3,33.73,44.58,26.55,11.67,16.87,83.13,31.72,52.41,2.51,12.05,16.83,220,-5.45,97,-14.43
4c07d11e-3424-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02146,268142,St. Kevin's,268142008,268142008,A268142008,Small Area,439,58,38945.43637483704,11272.18,27.99,84.37,27,6,87.93,65.52,40.2,3.7,34.48,65.52,28.61,66.24,1.76,17.24,5.01,450,-2.44,77,-24.68
4c07d11e-33ff-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02127,268112,Pembroke East C,268112007,268112007,A268112007,Small Area,277,103,38886.93022500287,7123.22,22.03,26.1,76,5,56.31,51.46,24.46,5.69,55.34,44.66,70.45,24.09,2.66,14.56,7.58,288,-3.82,122,-15.57
4c07d11e-3849-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02076,268107,North Dock A,268107001,268107001,A268107001,Small Area,239,109,38682.54323558032,6178.5,35.03,15.06,96,0,0.92,21.1,9.84,8.7,18.35,81.65,32.61,50.54,2.25,0.92,15.48,235,1.7,112,-2.68
4c07d11e-2921-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02003,268003,Arran Quay C,268003015,268003015,A268003015,Small Area,177,68,38555.179226031316,4590.82,18,68.79,39,2,76.47,85.29,17.07,9.62,20.59,79.41,42.86,40.18,2.78,5.88,10.17,142,24.65,57,19.3
4c07d11e-35ee-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02089,268139,Rotunda B,268139007/268139008,268139007/268139008,A268139007/268139008,Small Area,220,98,38526.24132578261,5710.39,13.4,62.98,60,2,98.98,69.39,9.91,9.09,17.35,82.65,49.32,36.49,2.13,14.29,5,186,18.28,89,10.11
4c07d11e-2b37-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02132,268117,Pembroke West C,268117014,268117014,A268117014,Small Area,189,85,38497.368960379536,4909.43,54.92,13.9,74,5,18.82,48.24,22.73,2.61,45.88,54.12,73.68,20.3,2.27,4.71,10.05,193,-2.07,85,0
4c07d11e-30cf-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02100,268053,Crumlin C,268053001,268053001,A268053001,Small Area,279,105,38253.189103086894,7293.51,28.57,26.71,97,0,8.57,34.29,10.17,9.92,23.81,76.19,39.38,44.56,2.77,3.81,14.7,247,12.96,92,14.13
4c07d11e-35e7-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02029,268029,Botanic C,268029008,268029008,A268029008,Small Area,214,92,38252.58025102039,5594.39,28.92,33.82,86,2,50,56.52,9.71,4.35,25,75,45.59,41.18,2.15,4.35,14.95,181,18.23,85,8.24
4c07d11e-2d50-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02044,268048,Clontarf West C,268048002,268048002,A268048002,Small Area,230,107,38203.73117976838,6020.35,41.98,10.92,104,2,14.95,30.84,10,2.49,38.32,61.68,61.75,22.95,2.22,2.8,11.74,227,1.32,104,2.88
4c07d11e-3837-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02048,268059,Drumcondra South B,268059003,268059003,A268059003,Small Area,274,111,38149.13783597752,7182.34,39.09,12.55,89,0,10.81,30.63,10.85,8.68,14.41,85.59,31.52,52.72,2.42,8.11,21.17,286,-4.2,126,-11.9
4c07d11e-30a6-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02109,268084,Kilmainham B,268084005,268084005,A268084005,Small Area,272,134,38022.168928341656,7153.72,17.75,24.44,50,71,81.34,55.22,11.84,6.56,38.81,61.19,69.39,17.86,2.04,2.24,11.4,231,17.75,122,9.84
4c07d11e-2cff-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02030,268030,Cabra East A,268030003,268030003,A268030003,Small Area,338,129,37921.615595867144,8913.12,44.44,12.77,120,0,6.98,27.13,13.42,3.91,30.23,69.77,55.5,33.94,2.61,1.55,12.72,314,7.64,133,-3.01
4c07d11e-28e7-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02079,268118,Phoenix Park,268118004,268118004,A268118004,Small Area,191,87,37647.619193347906,5073.36,6.7,42.62,25,57,100,64.37,7.29,4.44,47.13,52.87,83.1,7.04,2.11,2.3,6.28,160,19.38,87,0
4c07d11e-2b34-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02132,268117,Pembroke West C,268117018,268117018,A268117018,Small Area,157,61,37639.34722959545,4171.17,42.73,19.23,40,8,29.51,49.18,23.46,1.6,59.02,40.98,72.64,19.81,2.7,11.48,5.73,155,1.29,59,3.39
4c07d11e-2aff-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02129,268114,Pembroke East E,268114015,268114015,A268114015,Small Area,278,105,37626.58431021269,7388.39,44.79,33.7,77,3,27.62,45.71,16.54,5.7,38.1,61.9,70.98,21.24,2.58,8.57,6.47,227,22.47,96,9.38
4c07d11e-3832-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02073,268104,Mountjoy A,268104016,268104016,A268104016,Small Area,307,110,37586.613091911306,8167.8,18.99,21.69,44,35,44.55,79.09,12.03,21.17,3.64,96.36,4.09,85.96,2.65,8.18,18.57,319,-3.76,106,3.77
4c07d11e-2afe-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02129,268114,Pembroke East E,268114006,268114006,A268114006,Small Area,201,71,37436.16128008598,5369.14,39.58,40.51,42,17,43.66,43.66,35.4,2.22,46.48,53.52,61.64,24.66,2.41,8.45,9.45,196,2.55,88,-19.32
4c07d11e-336c-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02137,268131,Rathmines East D,268131002,268131002,A268131002,Small Area,324,136,37390.7507962759,8665.24,21.35,23.34,95,2,43.38,61.76,18.24,3.52,36.03,63.97,68.29,22.93,2.37,5.15,10.19,311,4.18,149,-8.72
4c07d11e-33cc-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02126,268111,Pembroke East B,268111003,268111003,A268111003,Small Area,221,86,37319.80056127132,5921.79,36.42,10,82,1,13.95,29.07,8.42,3.24,43.02,56.98,51.57,41.51,2.6,1.16,14.93,213,3.76,80,7.5
4c07d11e-2930-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02075,268106,North City,268106002,268106002,A268106002,Small Area,122,60,37138.497444946996,3285,9.91,57.38,32,8,75,68.33,10.98,7.56,16.67,83.33,50.59,37.65,2.03,13.33,13.11,108,12.96,57,5.26
4c07d11e-1690-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02110,268085,Kilmainham C,268085005,268085005,A268085005,Small Area,179,78,37135.12880437046,4820.23,40.94,22.73,59,4,16.67,30.77,9.3,10,23.08,76.92,38.1,43.65,2.36,12.82,13.97,167,7.19,69,13.04
4c07d11e-34ba-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02146,268142,St. Kevin's,268142006,268142006,A268142006,Small Area,283,111,37103.49709542005,7627.31,9.69,30.97,50,22,56.76,48.65,17.65,2.94,36.04,63.96,55.87,36.62,2.12,24.32,7.77,251,12.75,111,0
4c07d11e-30b6-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02157,268153,Ushers F,268153004,268153004,A268153004,Small Area,291,121,37031.45481004699,7858.18,33.49,11.38,106,1,9.92,29.75,8.96,4.53,33.88,66.12,59.09,30.3,2.38,4.96,9.28,309,-5.83,113,7.08
4c07d11e-3841-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02117,268096,Mansion House A,268096017,268096017,A268096017,Small Area,174,70,36985.18490553176,4704.59,45,6.32,63,1,17.14,65.71,6.67,9.2,18.57,81.43,16.67,72.22,2.47,4.29,24.14,179,-2.79,68,2.94
4c07d11e-33df-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02125,268110,Pembroke East A,268110012,268110012,A268110012,Small Area,239,105,36867.78491178925,6482.62,22.56,15.48,56,31,100,82.86,4.55,11,23.81,76.19,43.62,43.62,2.41,3.81,14.23,252,-5.16,102,2.94
4c07d11e-28ff-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02036,268036,Cabra West D,268036006,268036006,A268036006,Small Area,258,88,36847.79645158666,7001.78,35.79,4.65,82,2,1.14,23.86,0,11.71,6.82,93.18,15.76,75,3.07,2.27,16.28,258,0,85,3.53
4c07d11e-28c9-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02035,268035,Cabra West C,268035009,268035009,A268035009,Small Area,252,99,36770.77518089675,6853.27,41.57,6.75,94,1,1.01,22.22,7.48,13.55,11.11,88.89,9.25,77.46,2.65,4.04,20.24,249,1.2,98,1.02
4c07d11e-38b8-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02048,268059,Drumcondra South B,268059008,268059008,A268059008,Small Area,138,70,36627.45634049906,3767.67,12.2,14.49,8,56,100,68.57,10.26,2.38,41.43,58.57,81.82,7.27,2.01,5.71,8.7,142,-2.82,72,-2.78
4c07d11e-351e-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02156,268152,Ushers E,268152004,268152004,A268152004,Small Area,239,99,36503.244679781434,6547.36,30.6,26.61,90,0,12.12,26.26,8.26,4.65,19.19,80.81,34.94,49.4,2.44,1.01,13.39,195,22.56,85,16.47
4c07d11e-355f-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02100,268053,Crumlin C,268053007,268053007,A268053007,Small Area,254,111,36447.79697798718,6968.87,36.56,22.92,80,10,66.67,54.05,18.98,7.58,29.73,70.27,65.36,22.88,2.35,0.9,12.99,266,-4.51,112,-0.89
4c07d11e-34a9-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02162,268162,Wood Quay B,268162007,268162007,A268162007,Small Area,310,133,36369.033397098254,8523.73,64.89,13.73,111,0,1.5,44.36,10.74,3.69,20.3,79.7,25.67,65.52,1.97,9.02,34.19,304,1.97,126,5.56
4c07d11e-355e-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02100,268053,Crumlin C,268053003,268053003,A268053003,Small Area,167,71,36253.22193153501,4606.49,63.73,8.38,65,0,0,25.35,8.97,6.11,15.49,84.51,31.25,54.46,2.39,4.23,20.96,167,0,72,-1.39
4c07d11e-292e-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02003,268003,Arran Quay C,268003003,268003003,A268003003,Small Area,190,85,36133.446390723475,5258.29,19.5,65.05,39,38,81.18,83.53,17.92,7.56,27.06,72.94,53.73,26.87,2.13,7.06,6.32,199,-4.52,86,-1.16
4c07d11e-2b36-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02132,268117,Pembroke West C,268117012,268117012,A268117012,Small Area,194,74,36080.722543708995,5376.83,38.57,20.21,65,3,36.49,48.65,18.48,1.23,55.41,44.59,82.11,13.82,2.77,2.7,9.79,135,43.7,69,7.25
4c07d11e-28e8-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02004,268004,Arran Quay D,268004005,268004005,A268004005,Small Area,219,91,36040.18002376783,6076.55,30.36,13.89,83,0,0,34.07,14.68,5.15,29.67,70.33,57.14,29.17,2.38,3.3,15.53,195,12.31,90,1.11
4c07d11e-3333-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02147,268143,South Dock,268143002,268143002,A268143002,Small Area,175,77,36029.71273369621,4857.1,12.18,54.3,52,16,94.81,75.32,34.17,2.98,41.56,58.44,71.85,23.7,1.77,0,6.29,181,-3.31,81,-4.94
4c07d11e-371d-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02003,268003,Arran Quay C,268003018,268003018,A268003018,Small Area,163,74,36003.29367901354,4527.36,9.4,58.57,50,10,83.78,66.22,25,5.88,13.51,86.49,50.57,39.08,1.95,14.86,8.59,172,-5.23,65,13.85
4c07d11e-2d5a-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02075,268106,North City,268106009,268106009,A268106009,Small Area,391,142,35993.8917151804,10862.95,8.91,75.65,73,10,100,61.27,11.18,6.93,19.01,80.99,44.21,45.92,2.8,21.13,2.56,350,11.71,139,2.16
4c07d11e-36ee-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02036,268036,Cabra West D,268036005,268036005,A268036005,Small Area,202,86,35982.66459847396,5613.81,43.26,13.93,75,0,1.16,16.28,9.47,6.51,32.56,67.44,47.89,35.92,2.38,1.16,10.89,192,5.21,86,0
4c07d11e-33b6-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02126,268111,Pembroke East B,268111010,268111010,A268111010,Small Area,221,104,35955.999414254846,6146.4,84.17,8.29,72,19,50.96,50.96,8.77,1.6,47.12,52.88,67.46,22.49,2.13,2.88,18.55,196,12.76,89,16.85
4c07d11e-3055-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02099,268052,Crumlin B,268052010,268052010,A268052010,Small Area,283,120,35843.96957567964,7895.33,59.89,8.48,96,8,20,46.67,6.2,9.02,7.5,92.5,16.75,66.51,2.41,5,25.8,283,0,114,5.26
4c07d11e-2ccb-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02077,268108,North Dock B,268108028,268108028,A268108028,Small Area,282,130,35674.99751416999,7904.7,18.99,38.57,62,47,42.31,55.38,13.25,5.26,23.08,76.92,46.49,38.38,2.25,3.85,13.12,201,40.3,94,38.3
4c07d11e-2d2a-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02044,268048,Clontarf West C,268048008,268048008,A268048008,Small Area,150,77,35658.87335000369,4206.53,20.97,21.53,76,0,77.92,76.62,21.78,11.94,27.27,72.73,49.56,31.86,1.65,1.3,28,152,-1.32,90,-14.44
